iter	Logloss
136	0.4480727658
137	0.4472937504
138	0.4466504936
139	0.4459828027
140	0.445337758
141	0.4444009937
142	0.4435714494
143	0.4426466154
144	0.4418397402
145	0.4411340627
146	0.440505473
147	0.4396198776
148	0.4390354539
149	0.4381634421
150	0.4374794969
151	0.4368662302
152	0.436093067
153	0.435420176
154	0.434845144
155	0.4340415049
156	0.4331771544
157	0.432595216
158	0.4317938323
159	0.4309816044
160	0.4302710083
161	0.4295622953
162	0.4287647056
163	0.4281528703
164	0.4273553647
165	0.4266984125
166	0.426141453
167	0.4254795288
168	0.4247946391
169	0.4241701429
170	0.4235307891
171	0.4229364065
172	0.4223366443
173	0.4216004538
174	0.4209756016
175	0.4204080185
176	0.4197634183
177	0.4190234256
178	0.4185161248
179	0.4179027247
180	0.4172152723
181	0.4164285422
182	0.4159244942
183	0.4152442975
184	0.4147310373
185	0.4140932711
186	0.4135350698
187	0.413106562
188	0.4123392224
189	0.4117629736
190	0.411051496
191	0.4104821943
192	0.4099564438
193	0.4093386526
194	0.4088840797
195	0.4082811372
196	0.4076751846
197	0.4070468954
198	0.4064074229
199	0.4058539654
200	0.405142339
201	0.4046306333
202	0.404031908
203	0.4035476583
204	0.40283583
205	0.4023761767
206	0.4018398907
207	0.4010840007
208	0.4004800571
209	0.3998063236
210	0.3990842914
211	0.3985980272
212	0.3980480308
213	0.397474344
214	0.3969183664
215	0.3961782316
216	0.3956205076
217	0.3950993473
218	0.3946460331
219	0.3941382064
220	0.3935046956
221	0.3928991116
222	0.3923024723
223	0.391731263
224	0.3911889479
225	0.3907775225
226	0.3902846472
227	0.3897946776
228	0.3893061101
229	0.388729818
230	0.3882616774
231	0.3878431438
232	0.3874526621
233	0.3870206562
234	0.386564988
235	0.3859892757
236	0.3855930942
237	0.3851499897
238	0.3847455581
239	0.3843278101
240	0.3838835883
241	0.3833871473
242	0.3827821041
243	0.3822453854
244	0.3818170418
245	0.3812791619
246	0.3808713815
247	0.3804611952
248	0.3800481057
249	0.379654111
250	0.3790445545
251	0.3784815134
252	0.3780137933
253	0.3775516063
254	0.3771346815
255	0.3765898307
256	0.3761047347
257	0.375534881
258	0.3751359304
259	0.3746829623
260	0.3741844377
261	0.3736588913
262	0.3732433018
263	0.3727924457
264	0.3722624975
265	0.3717812712
266	0.3713234869
267	0.3709709795
268	0.370555139
269	0.3701326817
270	0.3696214091
271	0.3691184304
272	0.3686933312
273	0.3682382839
274	0.3676722545
275	0.3671458127
276	0.3667710633
277	0.3663259626
278	0.3658792399
279	0.365431193
280	0.3648977866
281	0.3644437496
282	0.3640963037
283	0.363587143
284	0.3631383931
285	0.3627167671
286	0.3622505007
287	0.3617855873
288	0.3613554878
289	0.3608265569
290	0.3603231611
291	0.3598454583
292	0.3593594055
293	0.3589722625
294	0.3585208564
295	0.358181136
296	0.3577564927
297	0.3572157716
298	0.3569123078
299	0.3564631528
300	0.3559890983
301	0.3555299449
302	0.3549427285
303	0.3545243525
304	0.3540321809
305	0.3535653073
306	0.3532062804
307	0.3527940733
308	0.3524239751
309	0.3518651388
310	0.3514864838
311	0.3511303325
312	0.3506560704
313	0.3503188186
314	0.3500384456
315	0.3495347728
316	0.3490734298
317	0.3486623232
318	0.3482014894
319	0.3478287567
320	0.3474863573
321	0.3470060667
322	0.3466247967
323	0.3461296817
324	0.3456192288
325	0.3451184943
326	0.3446731214
327	0.3443086341
328	0.343927538
329	0.343566603
330	0.3431678448
331	0.3427184402
332	0.3423379505
333	0.3419932153
334	0.341526306
335	0.3411353923
336	0.340818233
337	0.340357169
338	0.3399484814
339	0.3395308403
340	0.3391061833
341	0.3386233438
342	0.3381444201
343	0.3376837276
344	0.3372843845
345	0.3369903817
346	0.3365370821
347	0.3362102666
348	0.3358059853
349	0.3354114112
350	0.3350292995
351	0.3347160775
352	0.334299361
353	0.3339928494
354	0.3336235256
355	0.3332718512
356	0.3329378776
357	0.3326415382
358	0.332236424
359	0.3318775943
360	0.3314364299
361	0.3311577294
362	0.3307920376
363	0.3303557961
364	0.3300621086
365	0.3297525071
366	0.3293790885
367	0.3290026886
368	0.3286845611
369	0.3282548709
370	0.3279136112
371	0.327539491
372	0.327152619
373	0.3266206444
374	0.3262245145
375	0.3258342481
376	0.3255389076
377	0.3252061597
378	0.3248273438
379	0.3244744044
380	0.3240510875
381	0.3236910747
382	0.3233861512
383	0.3230333214
384	0.3226045945
385	0.3222485205
386	0.3219174414
387	0.3215227547
388	0.3212592691
389	0.3207102713
390	0.3202547442
391	0.3198198044
392	0.3194833143
393	0.3190291211
394	0.3185746572
395	0.3182075487
396	0.3177311445
397	0.3173924068
398	0.3170691785
399	0.316647228
400	0.3162278661
401	0.3158724624
402	0.3155009191
403	0.3151311648
404	0.3147240675
405	0.3143925784
406	0.3140623882
407	0.3135929849
408	0.3132203133
409	0.3128822649
410	0.3124669459
411	0.312118913
412	0.3117969379
413	0.3113944141
414	0.3110577816
415	0.3106782505
416	0.31028735
417	0.3098519197
418	0.3094664975
419	0.309180022
420	0.3087182416
421	0.3083705403
422	0.3080748317
423	0.3077329123
424	0.3072905337
425	0.3069848079
426	0.3066890047
427	0.3063673563
428	0.306038989
429	0.3056747116
430	0.3053136469
431	0.3049704735
432	0.304660251
433	0.304395223
434	0.3040671948
435	0.3037600103
436	0.30340261
437	0.3030686722
438	0.3028425928
439	0.3024288001
440	0.3019507341
441	0.3015227925
442	0.3011713683
443	0.3008381304
444	0.3005181276
445	0.3002344634
446	0.2998002006
447	0.2994778105
448	0.2991317265
449	0.298772335
450	0.2984159166
451	0.2980453724
452	0.297623779
453	0.2972549047
454	0.2969520418
455	0.2966204535
456	0.2961064869
457	0.2957384374
458	0.2953942748
459	0.2950356065
460	0.2946730979
461	0.294399094
462	0.294080562
463	0.2937294568
464	0.2932673739
465	0.2929116265
466	0.2924320706
467	0.2920236261
468	0.2916278432
469	0.2913035755
470	0.2909218137
471	0.2905397264
472	0.2902409873
473	0.2899694943
474	0.289629092
475	0.2892287165
476	0.2888836175
477	0.2884328511
478	0.2881277345
479	0.2877193606
480	0.2874023201
481	0.287046953
482	0.2866692848
483	0.2862926402
484	0.2860211466
485	0.2856756116
486	0.2853249597
487	0.2849827633
488	0.2846479326
489	0.2842234123
490	0.2838406844
491	0.2834758177
492	0.283144437
493	0.282742945
494	0.282430791
495	0.282150528
496	0.2817605337
497	0.2813258995
498	0.2809138166
499	0.2805466969
500	0.2801705325
501	0.2797653997
502	0.279394714
503	0.2790943216
504	0.2788278285
505	0.2783587407
506	0.2779578296
507	0.277531903
508	0.2771569176
509	0.2768458643
510	0.2765163243
511	0.2762667576
512	0.2758933308
513	0.2755380106
514	0.2753118896
515	0.2748955217
516	0.2745459745
517	0.2742357036
518	0.2739744431
519	0.2735820979
520	0.2731614719
521	0.2727525624
522	0.2724571931
523	0.2721422913
524	0.2718565228
525	0.271518368
526	0.2712209878
527	0.2708453927
528	0.2704898681
529	0.2701890144
530	0.2698332527
531	0.2695088291
532	0.269244965
533	0.2688521084
534	0.2685545205
535	0.268216431
536	0.2678930077
537	0.267604751
538	0.2673567591
539	0.2670526813
540	0.266706947
541	0.2663429488
542	0.266024492
543	0.2657419702
544	0.2654215403
545	0.265171457
546	0.2648039662
547	0.2644638459
548	0.2641089082
549	0.2637328843
550	0.2634055624
551	0.2630437159
552	0.2627281924
553	0.2624019624
554	0.2621407181
555	0.2617354255
556	0.2614192767
557	0.2610662022
558	0.2606940754
559	0.260426273
560	0.2601482473
561	0.2598480064
562	0.2594309519
563	0.259076748
564	0.2587605734
565	0.2584426799
566	0.2581869374
567	0.2577905658
568	0.2574534882
569	0.2572037443
570	0.2568469026
571	0.2565334102
572	0.2561743729
573	0.2559375313
574	0.2556698167
575	0.2553151775
576	0.2550645488
577	0.2548359319
578	0.2545849163
579	0.2542091385
580	0.2539028716
581	0.2536399675
582	0.2534095471
583	0.2531184839
584	0.2528668648
585	0.2525858047
586	0.2522923301
587	0.2520279885
588	0.251794538
589	0.2514666822
590	0.2511658249
591	0.2508689987
592	0.2505808205
593	0.2503144248
594	0.2499744339
595	0.2495632138
596	0.2493055045
597	0.2489842517
598	0.2486698659
599	0.2483483499
600	0.2480372944
601	0.2477725602
602	0.2475502472
603	0.2472736061
604	0.2469711611
605	0.2466452807
606	0.2463146801
607	0.2459859181
608	0.2456936915
609	0.2454816005
610	0.2451717949
611	0.244858723
612	0.2445383542
613	0.2442283131
614	0.2439300267
615	0.2436490808
616	0.2434009769
617	0.2430666826
618	0.2427079278
619	0.2423890877
620	0.2420299723
621	0.241745827
622	0.2413789344
623	0.241133502
624	0.2408754757
625	0.2405513273
626	0.2402118851
627	0.2399967363
628	0.2397588876
629	0.2395180671
630	0.2392007474
631	0.238900845
632	0.2385311638
633	0.2382792088
634	0.2379342972
635	0.2377131893
636	0.2374135848
637	0.237162352
638	0.2369317387
639	0.2366796189
640	0.2363461797
641	0.2361111999
642	0.2358157143
643	0.2355623954
644	0.2353497588
645	0.2349959344
646	0.2347305864
647	0.2344182534
648	0.2341773749
649	0.2338853784
650	0.2336414055
651	0.2333400794
652	0.2330891578
653	0.2327656655
654	0.2324794167
655	0.2322251651
656	0.2320259591
657	0.2317308519
658	0.2314325505
659	0.2311392909
660	0.2308852175
661	0.2306487392
662	0.2303656812
663	0.2301052332
664	0.2299382543
665	0.2296307625
666	0.2293499767
667	0.2290678935
668	0.2288095491
669	0.2285596768
670	0.2283786896
671	0.2281188791
672	0.2278501274
673	0.227537997
674	0.2272690951
675	0.2270478486
676	0.2268241992
677	0.2265316588
678	0.2262901023
679	0.226061075
680	0.2258797171
681	0.2255854319
682	0.2253621585
683	0.2250603173
684	0.2247826037
685	0.2245241489
686	0.2242731017
687	0.2240203761
688	0.2238065571
689	0.2234607408
690	0.2231222039
691	0.2228736725
692	0.2226688022
693	0.2224997623
694	0.2222353369
695	0.2220071423
696	0.2217209578
697	0.2214953896
698	0.2212278904
699	0.2209886001
700	0.2207550185
701	0.2205144507
702	0.2203059806
703	0.2200556193
704	0.2197164238
705	0.2194497661
706	0.2193006263
707	0.2190955502
708	0.2188644905
709	0.2186770299
710	0.2184158626
711	0.2180969621
712	0.2178514637
713	0.2176058747
714	0.2174186856
715	0.2172070454
716	0.2170427367
717	0.2168529351
718	0.2165667438
719	0.21628957
720	0.2161194951
721	0.2158566581
722	0.2156195739
723	0.2153989374
724	0.2151242593
725	0.2148844133
726	0.2146599407
727	0.2144449608
728	0.2142478839
729	0.2139708624
730	0.2137788364
731	0.2135711664
732	0.2133388854
733	0.2131178947
734	0.2128898545
735	0.2126835379
736	0.2124361714
737	0.2121702439
738	0.2119237654
739	0.211750239
740	0.2115887509
741	0.2113736177
742	0.2111933475
743	0.210940683
744	0.2106353227
745	0.2104329063
746	0.2101591058
747	0.2099424642
748	0.2096690717
749	0.2094371185
750	0.209220211
751	0.2090324255
752	0.2087819135
753	0.2086305235
754	0.208436923
755	0.2082034255
756	0.2079348214
757	0.2077442989
758	0.2074774849
759	0.2072790479
760	0.2070303435
761	0.2068184987
762	0.2066313795
763	0.2064553846
764	0.2062705515
765	0.2060283489
766	0.2058022665
767	0.2056112344
768	0.205390075
769	0.2051238432
770	0.2048784662
771	0.2046620533
772	0.2044568943
773	0.2042127473
774	0.2040246081
775	0.2038449151
776	0.2036521812
777	0.2033803087
778	0.2031917983
779	0.2030003289
780	0.2027149642
781	0.2025436633
782	0.2023526196
783	0.2021029831
784	0.2019104048
785	0.2017367887
786	0.2015278552
787	0.2012564775
788	0.2009743638
789	0.2007498519
790	0.2005208898
791	0.2003630105
792	0.2001683899
793	0.1999594959
794	0.1997149206
795	0.1995357803
796	0.1993250754
797	0.1991388954
798	0.1989652235
799	0.1988000162
800	0.1986488957
801	0.1985179387
802	0.1983255343
803	0.1981002865
804	0.1979225557
805	0.1977682429
806	0.197488637
807	0.1972716618
808	0.1970388495
809	0.1968528788
810	0.1966243272
811	0.1964454943
812	0.1962624916
813	0.1960579457
814	0.1958072795
815	0.1955527199
816	0.1953473027
817	0.1951054464
818	0.1949345059
819	0.1947651264
820	0.194578879
821	0.1943150503
822	0.194106282
823	0.1939211271
824	0.1937113973
825	0.1935695359
826	0.1933873896
827	0.1931724154
828	0.1930268787
829	0.1928070116
830	0.1926165576
831	0.1924054838
832	0.1922121211
833	0.1920133635
834	0.1918441672
835	0.1917018365
836	0.1914754587
837	0.1913006782
838	0.1910985819
839	0.1908914894
840	0.1907206777
841	0.1904734169
842	0.1902973315
843	0.1900769641
844	0.189889928
845	0.1896474718
846	0.1894874255
847	0.1893579489
848	0.1891303469
849	0.1889092285
850	0.188748638
851	0.1885881404
852	0.1883699606
853	0.1881654846
854	0.1879729365
855	0.1878339621
856	0.1876460123
857	0.187426882
858	0.1871982085
859	0.1870103853
860	0.1868643701
861	0.1866612038
862	0.1865521628
863	0.1863757108
864	0.1862381515
865	0.186070284
866	0.1858809345
867	0.1856801588
868	0.1855013461
869	0.185348018
870	0.1851297585
871	0.1849703542
872	0.1848045601
873	0.1846332613
874	0.1844462579
875	0.1842816762
876	0.1840905555
877	0.1838212828
878	0.1836273855
879	0.1834274628
880	0.18323136
881	0.1830212304
882	0.1828533999
883	0.1826678209
884	0.1824793021
885	0.182281519
886	0.1821558028
887	0.1819680685
888	0.18181049
889	0.1816341145
890	0.18145426
891	0.1813090002
892	0.1811423543
893	0.1809658256
894	0.1807585596
895	0.1805731235
896	0.1803404163
897	0.1801605575
898	0.1800492397
899	0.1799090178
900	0.1797635577
901	0.1795513757
902	0.1793835529
903	0.1791945247
904	0.1789898656
905	0.1788186364
906	0.1786333736
907	0.1784972303
908	0.1783219238
909	0.1781177051
910	0.1779953855
911	0.1778412707
912	0.1776191187
913	0.1774663738
914	0.1772587665
915	0.1771555099
916	0.1769900845
917	0.1768104064
918	0.176614131
919	0.1764576543
920	0.1763036329
921	0.176133487
922	0.1759689207
923	0.1758082003
924	0.1756878068
925	0.1755545691
926	0.1753567063
927	0.1751673129
928	0.1749883574
929	0.1748420084
930	0.1746680131
931	0.1745272067
932	0.1743953955
933	0.1741991137
934	0.1740361963
935	0.1738284916
936	0.1736260187
937	0.1734890084
938	0.1733344098
939	0.1731832403
940	0.1730566074
941	0.1729216576
942	0.1727767213
943	0.172653484
944	0.172488219
945	0.172377467
946	0.1722320015
947	0.1720821731
948	0.1719390234
949	0.171767961
950	0.1715993528
951	0.1714904456
952	0.1713188486
953	0.171198853
954	0.17107372
955	0.17085891
956	0.1706820372
957	0.1705467011
958	0.1703854347
959	0.1702236811
960	0.1700568145
961	0.1698820357
962	0.1697039273
963	0.169561412
964	0.1694240602
965	0.1692112688
966	0.1690248634
967	0.1688815524
968	0.1687607757
969	0.1686281918
970	0.1684698945
971	0.1683574238
972	0.1681912883
973	0.1680593275
974	0.1678967114
975	0.1676907433
976	0.1675755032
977	0.1674429492
978	0.167316593
979	0.1671240854
980	0.166971266
981	0.1667650544
982	0.1666109332
983	0.1664899394
984	0.1663288706
985	0.1661715132
986	0.1660429543
987	0.1658938657
988	0.1657440494
989	0.1656200233
990	0.1654067059
991	0.1651939228
992	0.1650336033
993	0.1649202304
994	0.1647670588
995	0.1646283239
996	0.1644958905
997	0.1642987937
998	0.1641272587
999	0.1639610361
999	0.1594138746
141702

